query_id,candidate_id,is_true_candidate,score,rank,candidate_count,top1_correct,top5_correct,top10_correct,reciprocal_rank,score_policy
38,CASMI_MOL_1196827,True,0.0672502690129307,3,2001,False,True,True,0.3333333333333333,fragment_formula_plausibility_score
39,CASMI_MOL_1196829,True,0.0,1,859,True,True,True,1.0,fragment_formula_plausibility_score
40,CASMI_MOL_1196830,True,0.0,143,2001,False,False,False,0.006993006993006993,fragment_formula_plausibility_score
41,CASMI_MOL_1196831,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
42,CASMI_MOL_1196832,True,0.0426833166617574,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
43,CASMI_MOL_1196833,True,0.0323993215712354,5,2001,False,True,True,0.2,fragment_formula_plausibility_score
44,CASMI_MOL_1196835,True,0.0,1,1509,True,True,True,1.0,fragment_formula_plausibility_score
45,CASMI_MOL_1196836,True,0.1432183606268043,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
46,CASMI_MOL_1196837,True,0.1358971854321267,159,960,False,False,False,0.006289308176100629,fragment_formula_plausibility_score
47,CASMI_MOL_1196838,True,0.0,1,1798,True,True,True,1.0,fragment_formula_plausibility_score
48,CASMI_MOL_1196839,True,0.0,26,2001,False,False,False,0.038461538461538464,fragment_formula_plausibility_score
49,CASMI_MOL_1196840,True,0.0,1,729,True,True,True,1.0,fragment_formula_plausibility_score
50,CASMI_MOL_1196841,True,0.0010244541071142,1,1506,True,True,True,1.0,fragment_formula_plausibility_score
51,CASMI_MOL_1196842,True,0.0,154,558,False,False,False,0.006493506493506494,fragment_formula_plausibility_score
52,CASMI_MOL_1196843,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
53,CASMI_MOL_1196844,True,0.056533086409689,1,1206,True,True,True,1.0,fragment_formula_plausibility_score
54,CASMI_MOL_1196845,True,0.3032179133609465,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
55,CASMI_MOL_1196846,True,0.0,4,2001,False,True,True,0.25,fragment_formula_plausibility_score
56,CASMI_MOL_1196828,True,0.0171884432580698,3,2001,False,True,True,0.3333333333333333,fragment_formula_plausibility_score
57,CASMI_MOL_1196848,True,0.1507451947742197,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
58,CASMI_MOL_1196849,True,0.3291683546660981,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
59,CASMI_MOL_1196850,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
60,CASMI_MOL_1196851,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
61,CASMI_MOL_1196853,True,0.0253871630575306,388,2001,False,False,False,0.002577319587628866,fragment_formula_plausibility_score
62,CASMI_MOL_1196854,True,0.0,106,2001,False,False,False,0.009433962264150943,fragment_formula_plausibility_score
63,CASMI_MOL_1196855,True,0.5152708228915677,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
64,CASMI_MOL_1196856,True,7.650807653832517e-06,1,817,True,True,True,1.0,fragment_formula_plausibility_score
65,CASMI_MOL_1196857,True,0.1501393432095097,2,2001,False,True,True,0.5,fragment_formula_plausibility_score
66,CASMI_MOL_1196858,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
67,CASMI_MOL_1196859,True,0.0853530849053797,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
68,CASMI_MOL_1196860,True,0.3732441621069645,1,1511,True,True,True,1.0,fragment_formula_plausibility_score
69,CASMI_MOL_1196861,True,0.0116004105452202,73,2001,False,False,False,0.0136986301369863,fragment_formula_plausibility_score
70,CASMI_MOL_1196862,True,0.0106594387198411,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
71,CASMI_MOL_1196863,True,0.1668275239673385,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
72,CASMI_MOL_1196864,True,0.0671056310006824,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
73,CASMI_MOL_1196865,True,0.0194821210642464,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
74,CASMI_MOL_1196866,True,0.0285418364581076,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
75,CASMI_MOL_1196867,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
76,CASMI_MOL_1196812,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
77,CASMI_MOL_1196868,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
78,CASMI_MOL_1196869,True,0.1604081553546692,1,787,True,True,True,1.0,fragment_formula_plausibility_score
79,CASMI_MOL_1196870,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
80,CASMI_MOL_1196871,True,0.089533889153502,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
81,CASMI_MOL_1196872,True,0.0,1,276,True,True,True,1.0,fragment_formula_plausibility_score
82,CASMI_MOL_1196873,True,0.1616425803507278,2,2001,False,True,True,0.5,fragment_formula_plausibility_score
83,CASMI_MOL_1196874,True,0.0371310024190508,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
84,CASMI_MOL_1196852,True,0.0882073707428752,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
85,CASMI_MOL_1196834,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
86,CASMI_MOL_1196875,True,0.0,14,2001,False,False,False,0.07142857142857142,fragment_formula_plausibility_score
87,CASMI_MOL_1196876,True,0.0417396761509437,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
88,CASMI_MOL_1196877,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
89,CASMI_MOL_1196805,True,0.168266871594246,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
90,CASMI_MOL_1196878,True,0.0,2,1959,False,True,True,0.5,fragment_formula_plausibility_score
91,CASMI_MOL_1196847,True,0.1772207640066434,16,2001,False,False,False,0.0625,fragment_formula_plausibility_score
92,CASMI_MOL_1196880,True,0.0,1,1729,True,True,True,1.0,fragment_formula_plausibility_score
93,CASMI_MOL_1196881,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
94,CASMI_MOL_1196882,True,0.0,1,347,True,True,True,1.0,fragment_formula_plausibility_score
95,CASMI_MOL_1196883,True,0.0,290,1877,False,False,False,0.0034482758620689655,fragment_formula_plausibility_score
96,CASMI_MOL_1196884,True,0.0,16,2001,False,False,False,0.0625,fragment_formula_plausibility_score
97,CASMI_MOL_1196885,True,0.0670850673349518,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
98,CASMI_MOL_1196886,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
99,CASMI_MOL_1196887,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
100,CASMI_MOL_1196888,True,1.2703372499940413e-06,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
101,CASMI_MOL_1196890,True,0.1915643579756545,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
102,CASMI_MOL_1196891,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
103,CASMI_MOL_1196892,True,0.5074761675875198,1,678,True,True,True,1.0,fragment_formula_plausibility_score
104,CASMI_MOL_1196893,True,0.0,136,2001,False,False,False,0.007352941176470588,fragment_formula_plausibility_score
105,CASMI_MOL_1196894,True,0.0,23,2001,False,False,False,0.043478260869565216,fragment_formula_plausibility_score
106,CASMI_MOL_1196895,True,0.0515312536852984,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
107,CASMI_MOL_1196896,True,0.0382849395321324,6,2001,False,False,True,0.16666666666666666,fragment_formula_plausibility_score
108,CASMI_MOL_1196899,True,0.1403178329432928,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
109,CASMI_MOL_1196900,True,0.0,944,2001,False,False,False,0.001059322033898305,fragment_formula_plausibility_score
110,CASMI_MOL_1196901,True,0.4937089615748358,1,824,True,True,True,1.0,fragment_formula_plausibility_score
111,CASMI_MOL_1196902,True,0.0078850790813095,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
112,CASMI_MOL_1196903,True,0.0181384100865603,14,2001,False,False,False,0.07142857142857142,fragment_formula_plausibility_score
113,CASMI_MOL_1196905,True,0.0,3,2001,False,True,True,0.3333333333333333,fragment_formula_plausibility_score
114,CASMI_MOL_1196906,True,0.0,1,689,True,True,True,1.0,fragment_formula_plausibility_score
115,CASMI_MOL_1196907,True,0.0,11,1876,False,False,False,0.09090909090909091,fragment_formula_plausibility_score
116,CASMI_MOL_1196909,True,0.0442358892097171,339,2001,False,False,False,0.0029498525073746312,fragment_formula_plausibility_score
117,CASMI_MOL_1196910,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
118,CASMI_MOL_1196911,True,0.0782330513754962,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
119,CASMI_MOL_1196912,True,0.1600127089902674,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
120,CASMI_MOL_1196913,True,0.0636329357280599,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
121,CASMI_MOL_1196918,True,0.0,4,2001,False,True,True,0.25,fragment_formula_plausibility_score
122,CASMI_MOL_1196919,True,0.0,228,2001,False,False,False,0.0043859649122807015,fragment_formula_plausibility_score
123,CASMI_MOL_1196920,True,0.0,31,2001,False,False,False,0.03225806451612903,fragment_formula_plausibility_score
124,CASMI_MOL_1196921,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
125,CASMI_MOL_1196922,True,0.2347077949125278,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
126,CASMI_MOL_1196923,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
127,CASMI_MOL_1196924,True,0.0,76,1657,False,False,False,0.013157894736842105,fragment_formula_plausibility_score
128,CASMI_MOL_1196925,True,0.033541830332358,246,2001,False,False,False,0.0040650406504065045,fragment_formula_plausibility_score
129,CASMI_MOL_1196897,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
130,CASMI_MOL_1196926,True,0.0803693485883921,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
131,CASMI_MOL_1196928,True,0.0389276452819954,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
132,CASMI_MOL_1196929,True,0.0,31,2001,False,False,False,0.03225806451612903,fragment_formula_plausibility_score
133,CASMI_MOL_1196930,True,0.0562503918623247,10,2001,False,False,True,0.1,fragment_formula_plausibility_score
134,CASMI_MOL_1196932,True,0.1159034212721189,572,2001,False,False,False,0.0017482517482517483,fragment_formula_plausibility_score
135,CASMI_MOL_1196933,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
136,CASMI_MOL_1196934,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
137,CASMI_MOL_1196935,True,1.267833203157035e-09,400,2001,False,False,False,0.0025,fragment_formula_plausibility_score
138,CASMI_MOL_1196936,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
139,CASMI_MOL_1196937,True,0.0,1,631,True,True,True,1.0,fragment_formula_plausibility_score
140,CASMI_MOL_1196939,True,0.0,2,2001,False,True,True,0.5,fragment_formula_plausibility_score
141,CASMI_MOL_1196941,True,0.2337848125508367,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
142,CASMI_MOL_1196942,True,0.0,7,2001,False,False,True,0.14285714285714285,fragment_formula_plausibility_score
143,CASMI_MOL_1196943,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
144,CASMI_MOL_1196944,True,0.0,2,2001,False,True,True,0.5,fragment_formula_plausibility_score
145,CASMI_MOL_1196938,True,0.0,40,316,False,False,False,0.025,fragment_formula_plausibility_score
146,CASMI_MOL_1196945,True,0.0,1,1277,True,True,True,1.0,fragment_formula_plausibility_score
147,CASMI_MOL_1196946,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
148,CASMI_MOL_1196947,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
149,CASMI_MOL_1196948,True,3.8284435626057084e-10,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
150,CASMI_MOL_1196949,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
151,CASMI_MOL_1196950,True,0.1149135964514295,1,1793,True,True,True,1.0,fragment_formula_plausibility_score
152,CASMI_MOL_1196951,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
153,CASMI_MOL_1196952,True,0.0,729,2001,False,False,False,0.0013717421124828531,fragment_formula_plausibility_score
154,CASMI_MOL_1196953,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
155,CASMI_MOL_1196954,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
156,CASMI_MOL_1196955,True,0.0035844153508333,5,2001,False,True,True,0.2,fragment_formula_plausibility_score
157,CASMI_MOL_1196956,True,0.2016185735267512,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
158,CASMI_MOL_1196958,True,0.0,204,2001,False,False,False,0.004901960784313725,fragment_formula_plausibility_score
159,CASMI_MOL_1196914,True,0.0400979707403362,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
160,CASMI_MOL_1196959,True,8.761026705750921e-08,1,658,True,True,True,1.0,fragment_formula_plausibility_score
161,CASMI_MOL_1196960,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
162,CASMI_MOL_1196961,True,0.0262466282366268,1,529,True,True,True,1.0,fragment_formula_plausibility_score
163,CASMI_MOL_1196962,True,0.0,10,361,False,False,True,0.1,fragment_formula_plausibility_score
164,CASMI_MOL_1196963,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
165,CASMI_MOL_1196937,True,0.0,1,631,True,True,True,1.0,fragment_formula_plausibility_score
166,CASMI_MOL_1196964,True,0.1369970284050035,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
167,CASMI_MOL_1196965,True,0.3772568219529153,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
168,CASMI_MOL_1196966,True,0.0368543449206276,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
169,CASMI_MOL_1196967,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
170,CASMI_MOL_1196898,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
171,CASMI_MOL_1196968,True,0.0,1,1728,True,True,True,1.0,fragment_formula_plausibility_score
172,CASMI_MOL_1196879,True,0.0178945625631732,2,1959,False,True,True,0.5,fragment_formula_plausibility_score
173,CASMI_MOL_1196969,True,0.0,313,2001,False,False,False,0.003194888178913738,fragment_formula_plausibility_score
174,CASMI_MOL_1196970,True,0.0,1,388,True,True,True,1.0,fragment_formula_plausibility_score
175,CASMI_MOL_1196971,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
176,CASMI_MOL_1196972,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
177,CASMI_MOL_1196973,True,0.1243624476109836,1,336,True,True,True,1.0,fragment_formula_plausibility_score
178,CASMI_MOL_1196974,True,0.0,1272,2001,False,False,False,0.0007861635220125787,fragment_formula_plausibility_score
179,CASMI_MOL_1196975,True,0.1713597224632158,73,2001,False,False,False,0.0136986301369863,fragment_formula_plausibility_score
180,CASMI_MOL_1196976,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
181,CASMI_MOL_1196915,True,0.0908288038790147,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
182,CASMI_MOL_1196977,True,0.0,1,826,True,True,True,1.0,fragment_formula_plausibility_score
183,CASMI_MOL_1196931,True,0.1421779360880763,5,2001,False,True,True,0.2,fragment_formula_plausibility_score
184,CASMI_MOL_1196978,True,0.0,1,219,True,True,True,1.0,fragment_formula_plausibility_score
185,CASMI_MOL_1196979,True,0.2669476236782563,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
186,CASMI_MOL_1196980,True,0.0973974201343231,26,2001,False,False,False,0.038461538461538464,fragment_formula_plausibility_score
187,CASMI_MOL_1196981,True,0.1515085534901353,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
188,CASMI_MOL_1196982,True,0.0,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
189,CASMI_MOL_1196983,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
190,CASMI_MOL_1196940,True,0.017386332857527,2,2001,False,True,True,0.5,fragment_formula_plausibility_score
191,CASMI_MOL_1196908,True,0.0,5,1876,False,True,True,0.2,fragment_formula_plausibility_score
192,CASMI_MOL_1196984,True,0.0,735,735,False,False,False,0.0013605442176870747,fragment_formula_plausibility_score
193,CASMI_MOL_1196985,True,0.0305713753044932,1914,2001,False,False,False,0.0005224660397074191,fragment_formula_plausibility_score
194,CASMI_MOL_1196986,True,0.0621091840912625,987,2001,False,False,False,0.0010131712259371835,fragment_formula_plausibility_score
195,CASMI_MOL_1196987,True,0.0,1274,1274,False,False,False,0.0007849293563579278,fragment_formula_plausibility_score
196,CASMI_MOL_1196988,True,0.023612408643164,2000,2001,False,False,False,0.0005,fragment_formula_plausibility_score
197,CASMI_MOL_1196989,True,0.0,1202,1202,False,False,False,0.0008319467554076539,fragment_formula_plausibility_score
198,CASMI_MOL_1196990,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
199,CASMI_MOL_1196991,True,5.888924832027257e-06,1908,2001,False,False,False,0.0005241090146750524,fragment_formula_plausibility_score
200,CASMI_MOL_1196992,True,0.0,510,510,False,False,False,0.00196078431372549,fragment_formula_plausibility_score
201,CASMI_MOL_1196993,True,0.2774817419531702,1536,2001,False,False,False,0.0006510416666666666,fragment_formula_plausibility_score
202,CASMI_MOL_1196994,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
203,CASMI_MOL_1196889,True,0.1148004809299966,15,2001,False,False,False,0.06666666666666667,fragment_formula_plausibility_score
204,CASMI_MOL_1196995,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
205,CASMI_MOL_1196996,True,0.1310146597710514,1635,2001,False,False,False,0.0006116207951070336,fragment_formula_plausibility_score
206,CASMI_MOL_1196927,True,0.13999510397506,177,2001,False,False,False,0.005649717514124294,fragment_formula_plausibility_score
207,CASMI_MOL_1196997,True,0.0407026425065142,912,2001,False,False,False,0.0010964912280701754,fragment_formula_plausibility_score
208,CASMI_MOL_1196916,True,0.0600350732214995,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
209,CASMI_MOL_1196904,True,0.0,165,2001,False,False,False,0.006060606060606061,fragment_formula_plausibility_score
210,CASMI_MOL_1196998,True,0.1471675147517909,1985,2001,False,False,False,0.0005037783375314861,fragment_formula_plausibility_score
211,CASMI_MOL_1196999,True,0.1241677011954065,1947,2001,False,False,False,0.0005136106831022085,fragment_formula_plausibility_score
212,CASMI_MOL_1197000,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
213,CASMI_MOL_1197001,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
214,CASMI_MOL_1197002,True,0.1023296236091454,1446,1846,False,False,False,0.0006915629322268327,fragment_formula_plausibility_score
215,CASMI_MOL_1197003,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
216,CASMI_MOL_1197004,True,0.0682882684214299,1592,2001,False,False,False,0.000628140703517588,fragment_formula_plausibility_score
217,CASMI_MOL_1197005,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
218,CASMI_MOL_1197006,True,0.1443515928081419,2000,2001,False,False,False,0.0005,fragment_formula_plausibility_score
219,CASMI_MOL_1197007,True,0.0283759677555838,1967,2001,False,False,False,0.0005083884087442806,fragment_formula_plausibility_score
220,CASMI_MOL_1196917,True,0.0265973552258352,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
221,CASMI_MOL_1197008,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
222,CASMI_MOL_1197009,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
223,CASMI_MOL_1197010,True,0.0,2001,2001,False,False,False,0.0004997501249375312,fragment_formula_plausibility_score
224,CASMI_MOL_1197011,True,0.0620466402014571,1282,2001,False,False,False,0.00078003120124805,fragment_formula_plausibility_score
225,CASMI_MOL_1197012,True,0.1284222838905634,1912,2001,False,False,False,0.0005230125523012552,fragment_formula_plausibility_score
226,CASMI_MOL_1197013,True,0.0757845957487222,1367,2001,False,False,False,0.000731528895391368,fragment_formula_plausibility_score
227,CASMI_MOL_1197014,True,0.0,1329,1329,False,False,False,0.0007524454477050414,fragment_formula_plausibility_score
228,CASMI_MOL_1196957,True,2.9563597841162082e-08,1,2001,True,True,True,1.0,fragment_formula_plausibility_score
0,CASMI_MOL_1196787,True,0.0,222,1241,False,False,False,0.0045045045045045045,sirius_formula_plausibility_score_nan0
1,CASMI_MOL_1196788,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
2,CASMI_MOL_1196789,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
3,CASMI_MOL_1196790,True,1.0,672,2001,False,False,False,0.001488095238095238,sirius_formula_plausibility_score_nan0
4,CASMI_MOL_1196791,True,0.8422454267326764,27,2001,False,False,False,0.037037037037037035,sirius_formula_plausibility_score_nan0
5,CASMI_MOL_1196792,True,0.0,1,1074,True,True,True,1.0,sirius_formula_plausibility_score_nan0
6,CASMI_MOL_1196793,True,1.0,1,1524,True,True,True,1.0,sirius_formula_plausibility_score_nan0
7,CASMI_MOL_1196794,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
8,CASMI_MOL_1196795,True,1.0,1,1910,True,True,True,1.0,sirius_formula_plausibility_score_nan0
9,CASMI_MOL_1196796,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
10,CASMI_MOL_1196797,True,0.0,7,2001,False,False,True,0.14285714285714285,sirius_formula_plausibility_score_nan0
11,CASMI_MOL_1196798,True,0.1444108299167566,449,2001,False,False,False,0.0022271714922048997,sirius_formula_plausibility_score_nan0
12,CASMI_MOL_1196799,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
13,CASMI_MOL_1196800,True,1.0,1,548,True,True,True,1.0,sirius_formula_plausibility_score_nan0
14,CASMI_MOL_1196801,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
15,CASMI_MOL_1196802,True,0.2240904500477707,320,2001,False,False,False,0.003125,sirius_formula_plausibility_score_nan0
16,CASMI_MOL_1196803,True,1.0,1,103,True,True,True,1.0,sirius_formula_plausibility_score_nan0
17,CASMI_MOL_1196804,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
18,CASMI_MOL_1196806,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
19,CASMI_MOL_1196807,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
20,CASMI_MOL_1196808,True,0.0,1,405,True,True,True,1.0,sirius_formula_plausibility_score_nan0
21,CASMI_MOL_1196809,True,1.0,47,2001,False,False,False,0.02127659574468085,sirius_formula_plausibility_score_nan0
22,CASMI_MOL_1196810,True,1.0,1588,2001,False,False,False,0.0006297229219143577,sirius_formula_plausibility_score_nan0
23,CASMI_MOL_1196811,True,1.0,1916,2001,False,False,False,0.0005219206680584551,sirius_formula_plausibility_score_nan0
24,CASMI_MOL_1196813,True,1.0,318,2001,False,False,False,0.0031446540880503146,sirius_formula_plausibility_score_nan0
25,CASMI_MOL_1196814,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
26,CASMI_MOL_1196815,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
27,CASMI_MOL_1196816,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
28,CASMI_MOL_1196817,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
29,CASMI_MOL_1196818,True,0.8909219555472258,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
30,CASMI_MOL_1196819,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
31,CASMI_MOL_1196820,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
32,CASMI_MOL_1196821,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
33,CASMI_MOL_1196822,True,0.0110738245982668,204,2001,False,False,False,0.004901960784313725,sirius_formula_plausibility_score_nan0
34,CASMI_MOL_1196823,True,1.0,1,457,True,True,True,1.0,sirius_formula_plausibility_score_nan0
35,CASMI_MOL_1196824,True,0.0,1,233,True,True,True,1.0,sirius_formula_plausibility_score_nan0
36,CASMI_MOL_1196825,True,0.1223869702132107,96,2001,False,False,False,0.010416666666666666,sirius_formula_plausibility_score_nan0
37,CASMI_MOL_1196826,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
38,CASMI_MOL_1196827,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
39,CASMI_MOL_1196829,True,1.0,1,859,True,True,True,1.0,sirius_formula_plausibility_score_nan0
40,CASMI_MOL_1196830,True,0.0,557,2001,False,False,False,0.0017953321364452424,sirius_formula_plausibility_score_nan0
41,CASMI_MOL_1196831,True,0.0,410,2001,False,False,False,0.0024390243902439024,sirius_formula_plausibility_score_nan0
42,CASMI_MOL_1196832,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
43,CASMI_MOL_1196833,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
44,CASMI_MOL_1196835,True,0.0,1,1509,True,True,True,1.0,sirius_formula_plausibility_score_nan0
45,CASMI_MOL_1196836,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
46,CASMI_MOL_1196837,True,1.0,1,960,True,True,True,1.0,sirius_formula_plausibility_score_nan0
47,CASMI_MOL_1196838,True,0.5161852458607085,478,1798,False,False,False,0.0020920502092050207,sirius_formula_plausibility_score_nan0
48,CASMI_MOL_1196839,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
49,CASMI_MOL_1196840,True,1.0,1,729,True,True,True,1.0,sirius_formula_plausibility_score_nan0
50,CASMI_MOL_1196841,True,0.9551198077490244,981,1506,False,False,False,0.0010193679918450561,sirius_formula_plausibility_score_nan0
51,CASMI_MOL_1196842,True,0.0,1,558,True,True,True,1.0,sirius_formula_plausibility_score_nan0
52,CASMI_MOL_1196843,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
53,CASMI_MOL_1196844,True,1.0,1,1206,True,True,True,1.0,sirius_formula_plausibility_score_nan0
54,CASMI_MOL_1196845,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
55,CASMI_MOL_1196846,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
56,CASMI_MOL_1196828,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
57,CASMI_MOL_1196848,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
58,CASMI_MOL_1196849,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
59,CASMI_MOL_1196850,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
60,CASMI_MOL_1196851,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
61,CASMI_MOL_1196853,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
62,CASMI_MOL_1196854,True,1.0,1,2001,True,True,True,1.0,sirius_formula_plausibility_score_nan0
