dataset,model,status,native_or_fallback,query_id,spectrum_id,true_candidate_id,adduct,candidate_count,ranked_rows,missing_candidate_spectra,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,elapsed_seconds,rank_output_file,source_file
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,165,165,CASMI_MOL_1196937,[M+H]+,631,631,0,141.0,False,False,False,0.0070921985815602,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_165/cfmid_precomputed_ranked_165.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_115_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,166,166,CASMI_MOL_1196964,[M+H]+,6879,6879,0,505.0,False,False,False,0.0019801980198019,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_166/cfmid_precomputed_ranked_166.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_120_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,169,169,CASMI_MOL_1196967,[M+H]+,4670,4670,0,13.0,False,False,False,0.0769230769230769,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_169/cfmid_precomputed_ranked_169.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_120_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,170,170,CASMI_MOL_1196898,[M+H]+,8301,8301,0,2943.0,False,False,False,0.000339789330615,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_170/cfmid_precomputed_ranked_170.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_120_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,171,171,CASMI_MOL_1196968,[M+H]+,1728,1728,0,16.0,False,False,False,0.0625,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_171/cfmid_precomputed_ranked_171.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_120_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,172,172,CASMI_MOL_1196879,[M+H]+,1959,1959,0,841.0,False,False,False,0.0011890606420927,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_172/cfmid_precomputed_ranked_172.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_120_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,173,173,CASMI_MOL_1196969,[M+H]+,8918,8918,0,6.0,False,False,True,0.1666666666666666,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_173/cfmid_precomputed_ranked_173.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_125_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,176,176,CASMI_MOL_1196972,[M+H]+,2390,2390,0,99.0,False,False,False,0.0101010101010101,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_176/cfmid_precomputed_ranked_176.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_125_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,177,177,CASMI_MOL_1196973,[M+H]+,336,336,0,13.0,False,False,False,0.0769230769230769,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_177/cfmid_precomputed_ranked_177.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_125_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,178,178,CASMI_MOL_1196974,[M+H]+,2608,2608,0,48.0,False,False,False,0.0208333333333333,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_178/cfmid_precomputed_ranked_178.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_125_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,179,179,CASMI_MOL_1196975,[M+H]+,8960,8960,0,462.0,False,False,False,0.0021645021645021,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_179/cfmid_precomputed_ranked_179.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_125_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,180,180,CASMI_MOL_1196976,[M+H]+,6387,6387,0,1474.0,False,False,False,0.0006784260515603,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_180/cfmid_precomputed_ranked_180.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_130_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,181,181,CASMI_MOL_1196915,[M+H]+,9633,9633,0,375.0,False,False,False,0.0026666666666666,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_181/cfmid_precomputed_ranked_181.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_130_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,185,185,CASMI_MOL_1196979,[M+H]+,6320,6320,0,3459.0,False,False,False,0.0002891008962127,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_185/cfmid_precomputed_ranked_185.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_130_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,186,186,CASMI_MOL_1196980,[M+H]+,9661,9661,0,10.0,False,False,True,0.1,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_186/cfmid_precomputed_ranked_186.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_130_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,187,187,CASMI_MOL_1196981,[M+H]+,8418,8418,0,556.0,False,False,False,0.0017985611510791,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_187/cfmid_precomputed_ranked_187.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_130_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,188,188,CASMI_MOL_1196982,[M+H]+,6643,6643,0,45.0,False,False,False,0.0222222222222222,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_188/cfmid_precomputed_ranked_188.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_135_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,189,189,CASMI_MOL_1196983,[M+H]+,3839,3839,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_189/cfmid_precomputed_ranked_189.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_135_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,190,190,CASMI_MOL_1196940,[M+H]+,9134,9134,0,2042.0,False,False,False,0.0004897159647404,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_190/cfmid_precomputed_ranked_190.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_135_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,191,191,CASMI_MOL_1196908,[M+H]+,1876,1876,0,646.0,False,False,False,0.001547987616099,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_191/cfmid_precomputed_ranked_191.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_135_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,192,192,CASMI_MOL_1196984,[M+H]+,735,735,0,17.0,False,False,False,0.0588235294117647,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_192/cfmid_precomputed_ranked_192.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_135_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,193,193,CASMI_MOL_1196985,[M+H]+,7937,7937,0,45.0,False,False,False,0.0222222222222222,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_193/cfmid_precomputed_ranked_193.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_140_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,194,194,CASMI_MOL_1196986,[M+H]+,9378,9378,0,13.0,False,False,False,0.0769230769230769,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_194/cfmid_precomputed_ranked_194.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_140_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,195,195,CASMI_MOL_1196987,[M+H]+,1274,1274,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_195/cfmid_precomputed_ranked_195.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_140_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,196,196,CASMI_MOL_1196988,[M+H]+,4522,4522,0,218.0,False,False,False,0.0045871559633027,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_196/cfmid_precomputed_ranked_196.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_140_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,199,199,CASMI_MOL_1196991,[M+H]+,4447,4447,0,3.0,False,True,True,0.3333333333333333,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_199/cfmid_precomputed_ranked_199.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_140_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,200,200,CASMI_MOL_1196992,[M+H]+,510,510,0,266.0,False,False,False,0.0037593984962406,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_200/cfmid_precomputed_ranked_200.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_145_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,201,201,CASMI_MOL_1196993,[M+H]+,7033,7033,0,33.0,False,False,False,0.0303030303030303,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_201/cfmid_precomputed_ranked_201.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_145_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,205,205,CASMI_MOL_1196996,[M+H]+,9363,9363,0,1.0,True,True,True,1.0,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_205/cfmid_precomputed_ranked_205.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_145_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,206,206,CASMI_MOL_1196927,[M+H]+,9113,9113,0,112.0,False,False,False,0.0089285714285714,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_206/cfmid_precomputed_ranked_206.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_145_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,207,207,CASMI_MOL_1196997,[M+H]+,5971,5971,0,134.0,False,False,False,0.0074626865671641,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_207/cfmid_precomputed_ranked_207.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_145_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,208,208,CASMI_MOL_1196916,[M+H]+,9633,9633,0,3.0,False,True,True,0.3333333333333333,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_208/cfmid_precomputed_ranked_208.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_150_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,209,209,CASMI_MOL_1196904,[M+H]+,9092,9092,0,322.0,False,False,False,0.0031055900621118,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_209/cfmid_precomputed_ranked_209.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_150_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,210,210,CASMI_MOL_1196998,[M+H]+,6490,6490,0,17.0,False,False,False,0.0588235294117647,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_210/cfmid_precomputed_ranked_210.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_150_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,211,211,CASMI_MOL_1196999,[M+H]+,9668,9668,0,52.0,False,False,False,0.0192307692307692,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_211/cfmid_precomputed_ranked_211.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_150_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,212,212,CASMI_MOL_1197000,[M+H]+,9580,9580,0,1541.0,False,False,False,0.0006489292667099,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_212/cfmid_precomputed_ranked_212.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_150_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,213,213,CASMI_MOL_1197001,[M+H]+,9069,9069,0,3425.0,False,False,False,0.0002919708029197,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_213/cfmid_precomputed_ranked_213.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_155_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,214,214,CASMI_MOL_1197002,[M+H]+,1846,1846,0,15.0,False,False,False,0.0666666666666666,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_214/cfmid_precomputed_ranked_214.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_155_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,215,215,CASMI_MOL_1197003,[M+H]+,9453,9453,0,405.0,False,False,False,0.0024691358024691,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_215/cfmid_precomputed_ranked_215.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_155_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,216,216,CASMI_MOL_1197004,[M+H]+,5420,5420,0,2054.0,False,False,False,0.0004868549172346,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_216/cfmid_precomputed_ranked_216.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_155_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,218,218,CASMI_MOL_1197006,[M+H]+,7363,7363,0,649.0,False,False,False,0.0015408320493066,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_218/cfmid_precomputed_ranked_218.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_155_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,219,219,CASMI_MOL_1197007,[M+H]+,3155,3155,0,7.0,False,False,True,0.1428571428571428,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_219/cfmid_precomputed_ranked_219.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_160_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,220,220,CASMI_MOL_1196917,[M+H]+,9633,9633,0,564.0,False,False,False,0.00177304964539,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_220/cfmid_precomputed_ranked_220.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_160_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,221,221,CASMI_MOL_1197008,[M+H]+,9150,9150,0,381.0,False,False,False,0.0026246719160104,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_221/cfmid_precomputed_ranked_221.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_160_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,222,222,CASMI_MOL_1197009,[M+H]+,9240,9240,0,233.0,False,False,False,0.0042918454935622,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_222/cfmid_precomputed_ranked_222.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_160_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,223,223,CASMI_MOL_1197010,[M+H]+,9012,9012,0,18.0,False,False,False,0.0555555555555555,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_223/cfmid_precomputed_ranked_223.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_160_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,224,224,CASMI_MOL_1197011,[M+H]+,2730,2730,0,28.0,False,False,False,0.0357142857142857,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_224/cfmid_precomputed_ranked_224.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_165_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,225,225,CASMI_MOL_1197012,[M+H]+,6158,6158,0,715.0,False,False,False,0.0013986013986013,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_225/cfmid_precomputed_ranked_225.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_165_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,226,226,CASMI_MOL_1197013,[M+H]+,9691,9691,0,878.0,False,False,False,0.0011389521640091,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_226/cfmid_precomputed_ranked_226.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_165_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,227,227,CASMI_MOL_1197014,[M+H]+,1329,1329,0,566.0,False,False,False,0.0017667844522968,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_227/cfmid_precomputed_ranked_227.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_165_5_results.csv
CASMI2022,CFM-ID,completed_cached,native_cfmid_precomputed_full_supported_queries,228,228,CASMI_MOL_1196957,[M+H]+,6956,6956,0,525.0,False,False,False,0.0019047619047619,0.0,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/work/query_228/cfmid_precomputed_ranked_228.txt,/home/zhome/fragannotor_remote/FragAnnotor/results/casmi2022_cfmid_native_precomputed_full_v1/query_shard_165_5_results.csv
